location,subject,measure,time,value
AUS,BEEF,KG_CAP,1991,27.72181548
AUS,BEEF,KG_CAP,1992,26.199590974358102
AUS,BEEF,KG_CAP,1993,26.1690941
AUS,BEEF,KG_CAP,1994,25.45613441
AUS,BEEF,KG_CAP,1995,25.34022628
AUS,BEEF,KG_CAP,1996,27.25910403
AUS,BEEF,KG_CAP,1997,28.802913179629602
AUS,BEEF,KG_CAP,1998,26.59047661
AUS,BEEF,KG_CAP,1999,27.91828298
AUS,BEEF,KG_CAP,2000,26.35462433
AUS,BEEF,KG_CAP,2001,24.460361570528804
AUS,BEEF,KG_CAP,2002,25.116185531852498
AUS,BEEF,KG_CAP,2003,25.811711380471102
AUS,BEEF,KG_CAP,2004,28.56664444
AUS,BEEF,KG_CAP,2005,27.061267878684898
AUS,BEEF,KG_CAP,2006,26.92516712
AUS,BEEF,KG_CAP,2007,24.097615521471802
AUS,BEEF,KG_CAP,2008,23.301062531129602
AUS,BEEF,KG_CAP,2009,23.432423328325896
AUS,BEEF,KG_CAP,2010,25.30048579
AUS,BEEF,KG_CAP,2011,23.28277027
AUS,BEEF,KG_CAP,2012,22.42724269
AUS,BEEF,KG_CAP,2013,23.7283312
AUS,BEEF,KG_CAP,2014,22.56230877
AUS,BEEF,KG_CAP,2015,19.69921565
AUS,BEEF,KG_CAP,2016,22.051026183814102
AUS,BEEF,KG_CAP,2017,20.939368542138396
AUS,BEEF,KG_CAP,2018,20.48332546
AUS,BEEF,KG_CAP,2019,20.197778443498898
AUS,BEEF,KG_CAP,2020,20.22746576
AUS,BEEF,KG_CAP,2021,20.13033565
AUS,BEEF,KG_CAP,2022,19.95139468
AUS,BEEF,KG_CAP,2023,19.826832877244502
AUS,BEEF,KG_CAP,2024,19.66928386
AUS,BEEF,KG_CAP,2025,19.54064458
AUS,BEEF,KG_CAP,2026,19.401266617988103
AUS,PIG,KG_CAP,1991,14.39647626
AUS,PIG,KG_CAP,1992,15.12924672
AUS,PIG,KG_CAP,1993,14.870676526691101
AUS,PIG,KG_CAP,1994,15.59669061
AUS,PIG,KG_CAP,1995,15.50471713
AUS,PIG,KG_CAP,1996,14.459520182505601
AUS,PIG,KG_CAP,1997,14.715333
AUS,PIG,KG_CAP,1998,15.16593208
AUS,PIG,KG_CAP,1999,15.06947353
AUS,PIG,KG_CAP,2000,15.20645363
AUS,PIG,KG_CAP,2001,15.207590621026899
AUS,PIG,KG_CAP,2002,15.96301173
AUS,PIG,KG_CAP,2003,17.414557842804697
AUS,PIG,KG_CAP,2004,17.70259893
AUS,PIG,KG_CAP,2005,18.6201897
AUS,PIG,KG_CAP,2006,17.95899956
AUS,PIG,KG_CAP,2007,19.68006992
AUS,PIG,KG_CAP,2008,19.282073702309397
AUS,PIG,KG_CAP,2009,19.869322772957602
AUS,PIG,KG_CAP,2010,20.15720138
AUS,PIG,KG_CAP,2011,19.62017287
AUS,PIG,KG_CAP,2012,20.52933381
AUS,PIG,KG_CAP,2013,19.98708042
AUS,PIG,KG_CAP,2014,19.9871332
AUS,PIG,KG_CAP,2015,21.736934480254998
AUS,PIG,KG_CAP,2016,20.49553047
AUS,PIG,KG_CAP,2017,20.66639814
AUS,PIG,KG_CAP,2018,20.64830874
AUS,PIG,KG_CAP,2019,20.67253334
AUS,PIG,KG_CAP,2020,20.72378898
AUS,PIG,KG_CAP,2021,20.77310466
AUS,PIG,KG_CAP,2022,20.79514695
AUS,PIG,KG_CAP,2023,20.84582526
AUS,PIG,KG_CAP,2024,20.88185661
AUS,PIG,KG_CAP,2025,20.93324486
AUS,PIG,KG_CAP,2026,20.99515033
AUS,POULTRY,KG_CAP,1990,21.76757838
AUS,POULTRY,KG_CAP,1991,22.05673617
AUS,POULTRY,KG_CAP,1992,22.072118066501798
AUS,POULTRY,KG_CAP,1993,23.25137718
AUS,POULTRY,KG_CAP,1994,23.993305826932502
AUS,POULTRY,KG_CAP,1995,23.578497874014396
AUS,POULTRY,KG_CAP,1996,24.023558211497303
AUS,POULTRY,KG_CAP,1997,25.24692111
AUS,POULTRY,KG_CAP,1998,27.170699923647103
AUS,POULTRY,KG_CAP,1999,27.45078135
AUS,POULTRY,KG_CAP,2000,29.192492311112698
AUS,POULTRY,KG_CAP,2001,28.77354597
AUS,POULTRY,KG_CAP,2002,31.949187672171103
AUS,POULTRY,KG_CAP,2003,30.867401225269198
AUS,POULTRY,KG_CAP,2004,32.31550356
AUS,POULTRY,KG_CAP,2005,33.58058326
AUS,POULTRY,KG_CAP,2006,35.05006452
AUS,POULTRY,KG_CAP,2007,34.670484
AUS,POULTRY,KG_CAP,2008,33.20141749
AUS,POULTRY,KG_CAP,2009,33.5478125
AUS,POULTRY,KG_CAP,2010,37.63066646
AUS,POULTRY,KG_CAP,2011,39.4917753
AUS,POULTRY,KG_CAP,2012,40.305621660856204
AUS,POULTRY,KG_CAP,2013,40.13447575
AUS,POULTRY,KG_CAP,2014,40.801917495687206
AUS,POULTRY,KG_CAP,2015,41.23261362795979
AUS,POULTRY,KG_CAP,2016,43.58735929875999
AUS,POULTRY,KG_CAP,2017,44.46783575
AUS,POULTRY,KG_CAP,2018,45.14589246
AUS,POULTRY,KG_CAP,2019,45.532941521266096
AUS,POULTRY,KG_CAP,2020,45.74685174
AUS,POULTRY,KG_CAP,2021,45.817024522869396
AUS,POULTRY,KG_CAP,2022,45.97498527
AUS,POULTRY,KG_CAP,2023,46.073751544566605
AUS,POULTRY,KG_CAP,2024,46.208169569307096
AUS,POULTRY,KG_CAP,2025,46.30641882
AUS,POULTRY,KG_CAP,2026,46.337915623905495
AUS,SHEEP,KG_CAP,1990,18.86177628
AUS,SHEEP,KG_CAP,1991,19.262385479981397
AUS,SHEEP,KG_CAP,1992,17.821593857177398
AUS,SHEEP,KG_CAP,1993,17.35675736
AUS,SHEEP,KG_CAP,1994,18.36657075
AUS,SHEEP,KG_CAP,1995,15.00545522
AUS,SHEEP,KG_CAP,1996,14.691126539195098
AUS,SHEEP,KG_CAP,1997,14.96019576
AUS,SHEEP,KG_CAP,1998,15.37533937
AUS,SHEEP,KG_CAP,1999,15.154361146956902
AUS,SHEEP,KG_CAP,2000,16.26876886
AUS,SHEEP,KG_CAP,2001,14.888963548364599
AUS,SHEEP,KG_CAP,2002,13.69932962
AUS,SHEEP,KG_CAP,2003,12.084480409946599
AUS,SHEEP,KG_CAP,2004,11.92095205
AUS,SHEEP,KG_CAP,2005,11.93546913
AUS,SHEEP,KG_CAP,2006,12.32227898
AUS,SHEEP,KG_CAP,2007,12.55087352
AUS,SHEEP,KG_CAP,2008,10.97233226
AUS,SHEEP,KG_CAP,2009,10.32414401
AUS,SHEEP,KG_CAP,2010,8.969861448
AUS,SHEEP,KG_CAP,2011,8.044461783
AUS,SHEEP,KG_CAP,2012,8.720105015
AUS,SHEEP,KG_CAP,2013,8.716901165
AUS,SHEEP,KG_CAP,2014,8.107499586
AUS,SHEEP,KG_CAP,2015,9.331542874
AUS,SHEEP,KG_CAP,2016,8.550365388
AUS,SHEEP,KG_CAP,2017,8.537929538225029
AUS,SHEEP,KG_CAP,2018,8.721526945
AUS,SHEEP,KG_CAP,2019,8.703678917
AUS,SHEEP,KG_CAP,2020,8.670559816
AUS,SHEEP,KG_CAP,2021,8.643369282704901
AUS,SHEEP,KG_CAP,2022,8.606748726631428
AUS,SHEEP,KG_CAP,2023,8.575068295
AUS,SHEEP,KG_CAP,2024,8.547056488
AUS,SHEEP,KG_CAP,2025,8.525495271234519
AUS,SHEEP,KG_CAP,2026,8.579965349
CAN,BEEF,KG_CAP,1990,24.892091948504895
CAN,BEEF,KG_CAP,1991,24.346737939342102
CAN,BEEF,KG_CAP,1992,23.721475780196702
CAN,BEEF,KG_CAP,1993,22.699236192589503
CAN,BEEF,KG_CAP,1994,23.117813318070397
CAN,BEEF,KG_CAP,1995,23.201232458817202
CAN,BEEF,KG_CAP,1996,22.94454737
CAN,BEEF,KG_CAP,1997,23.00682546
CAN,BEEF,KG_CAP,1998,23.28368068
CAN,BEEF,KG_CAP,1999,23.70778695
CAN,BEEF,KG_CAP,2000,23.3240591
CAN,BEEF,KG_CAP,2001,22.4189051
CAN,BEEF,KG_CAP,2002,22.33591869
CAN,BEEF,KG_CAP,2003,23.574155605954104
CAN,BEEF,KG_CAP,2004,22.63740914
CAN,BEEF,KG_CAP,2005,21.93146759
CAN,BEEF,KG_CAP,2006,21.6617472
CAN,BEEF,KG_CAP,2007,22.11093112
CAN,BEEF,KG_CAP,2008,21.456898650299603
CAN,BEEF,KG_CAP,2009,20.433579613257802
CAN,BEEF,KG_CAP,2010,20.20361322
CAN,BEEF,KG_CAP,2011,19.713880371554602
CAN,BEEF,KG_CAP,2012,19.8217058
CAN,BEEF,KG_CAP,2013,19.5716168
CAN,BEEF,KG_CAP,2014,18.113787116554303
CAN,BEEF,KG_CAP,2015,16.68019342
CAN,BEEF,KG_CAP,2016,17.36913347
CAN,BEEF,KG_CAP,2017,18.35833987
CAN,BEEF,KG_CAP,2018,18.202211804159397
CAN,BEEF,KG_CAP,2019,18.29682392
CAN,BEEF,KG_CAP,2020,18.49557028
CAN,BEEF,KG_CAP,2021,18.45390785
CAN,BEEF,KG_CAP,2022,18.426918311436104
CAN,BEEF,KG_CAP,2023,18.445926787111198
CAN,BEEF,KG_CAP,2024,18.3896574
CAN,BEEF,KG_CAP,2025,18.29304866
CAN,BEEF,KG_CAP,2026,18.00433953
CAN,PIG,KG_CAP,1990,20.506466530067502
CAN,PIG,KG_CAP,1991,20.27555479
CAN,PIG,KG_CAP,1992,22.240329115174998
CAN,PIG,KG_CAP,1993,21.648329912418102
CAN,PIG,KG_CAP,1994,22.2636544
CAN,PIG,KG_CAP,1995,21.79257665
CAN,PIG,KG_CAP,1996,20.38568141
CAN,PIG,KG_CAP,1997,19.94867814
CAN,PIG,KG_CAP,1998,22.50277955
CAN,PIG,KG_CAP,1999,23.577601815845103
CAN,PIG,KG_CAP,2000,22.49365324
CAN,PIG,KG_CAP,2001,22.723392054245895
CAN,PIG,KG_CAP,2002,21.874451796649605
CAN,PIG,KG_CAP,2003,19.74318813
CAN,PIG,KG_CAP,2004,20.937674486918002
CAN,PIG,KG_CAP,2005,18.09592926
CAN,PIG,KG_CAP,2006,18.399487836107603
CAN,PIG,KG_CAP,2007,19.66391463
CAN,PIG,KG_CAP,2008,18.68658802
CAN,PIG,KG_CAP,2009,18.481436285103896
CAN,PIG,KG_CAP,2010,17.29490265
CAN,PIG,KG_CAP,2011,16.76719295
CAN,PIG,KG_CAP,2012,17.461595
CAN,PIG,KG_CAP,2013,16.37481702
CAN,PIG,KG_CAP,2014,16.17275452
CAN,PIG,KG_CAP,2015,17.73553018
CAN,PIG,KG_CAP,2016,16.94705307
CAN,PIG,KG_CAP,2017,15.85679995
CAN,PIG,KG_CAP,2018,15.40090819
CAN,PIG,KG_CAP,2019,16.73406232
CAN,PIG,KG_CAP,2020,16.49222351
CAN,PIG,KG_CAP,2021,15.99394011
CAN,PIG,KG_CAP,2022,15.291418596005899
CAN,PIG,KG_CAP,2023,15.560041345831198
CAN,PIG,KG_CAP,2024,16.40787494
CAN,PIG,KG_CAP,2025,16.17835592
CAN,PIG,KG_CAP,2026,16.19304668
CAN,POULTRY,KG_CAP,1990,25.865207291909197
CAN,POULTRY,KG_CAP,1991,25.831691510225802
CAN,POULTRY,KG_CAP,1992,25.8582039
CAN,POULTRY,KG_CAP,1993,26.398683724277898
CAN,POULTRY,KG_CAP,1994,28.03369197
CAN,POULTRY,KG_CAP,1995,27.78857088
CAN,POULTRY,KG_CAP,1996,27.616083997567898
CAN,POULTRY,KG_CAP,1997,28.04830569
CAN,POULTRY,KG_CAP,1998,28.6064354
CAN,POULTRY,KG_CAP,1999,29.800018724390398
CAN,POULTRY,KG_CAP,2000,31.21647474
CAN,POULTRY,KG_CAP,2001,32.32502881
CAN,POULTRY,KG_CAP,2002,32.61511799
CAN,POULTRY,KG_CAP,2003,32.751290963554204
CAN,POULTRY,KG_CAP,2004,32.91918887
CAN,POULTRY,KG_CAP,2005,33.12916825
CAN,POULTRY,KG_CAP,2006,33.46157152
CAN,POULTRY,KG_CAP,2007,33.59263105
CAN,POULTRY,KG_CAP,2008,33.75759603
CAN,POULTRY,KG_CAP,2009,33.25105198
CAN,POULTRY,KG_CAP,2010,32.85540204
CAN,POULTRY,KG_CAP,2011,31.82889529
CAN,POULTRY,KG_CAP,2012,31.542759200666104
CAN,POULTRY,KG_CAP,2013,31.884517492891604
CAN,POULTRY,KG_CAP,2014,32.686144263059305
CAN,POULTRY,KG_CAP,2015,34.10655787
CAN,POULTRY,KG_CAP,2016,34.81680218
CAN,POULTRY,KG_CAP,2017,34.89126476
CAN,POULTRY,KG_CAP,2018,34.66854985
CAN,POULTRY,KG_CAP,2019,34.75922111
CAN,POULTRY,KG_CAP,2020,34.73769919
CAN,POULTRY,KG_CAP,2021,34.79375561
CAN,POULTRY,KG_CAP,2022,34.863712587312605
CAN,POULTRY,KG_CAP,2023,35.05132895
CAN,POULTRY,KG_CAP,2024,35.26321652
CAN,POULTRY,KG_CAP,2025,35.39628587
CAN,POULTRY,KG_CAP,2026,35.52123425
CAN,SHEEP,KG_CAP,1990,0.730405561
CAN,SHEEP,KG_CAP,1991,0.764272223
CAN,SHEEP,KG_CAP,1992,0.7411482104912551
CAN,SHEEP,KG_CAP,1993,0.752332884
CAN,SHEEP,KG_CAP,1994,0.7232214351433108
CAN,SHEEP,KG_CAP,1995,0.7133232885582471
CAN,SHEEP,KG_CAP,1996,0.6640678542549089
CAN,SHEEP,KG_CAP,1997,0.6519480439483101
CAN,SHEEP,KG_CAP,1998,0.7300942758682092
CAN,SHEEP,KG_CAP,1999,0.753867099
CAN,SHEEP,KG_CAP,2000,0.8297856976487741
CAN,SHEEP,KG_CAP,2001,0.911196365
CAN,SHEEP,KG_CAP,2002,0.9104154705430471
CAN,SHEEP,KG_CAP,2003,0.952507759
CAN,SHEEP,KG_CAP,2004,0.973777595
CAN,SHEEP,KG_CAP,2005,0.9829511618695159
CAN,SHEEP,KG_CAP,2006,1.066423447
CAN,SHEEP,KG_CAP,2007,1.0709752435209499
CAN,SHEEP,KG_CAP,2008,1.024720129
CAN,SHEEP,KG_CAP,2009,1.013341834
CAN,SHEEP,KG_CAP,2010,0.954364265
CAN,SHEEP,KG_CAP,2011,0.932547495
CAN,SHEEP,KG_CAP,2012,0.84875163
CAN,SHEEP,KG_CAP,2013,0.8794851477459429
CAN,SHEEP,KG_CAP,2014,0.9240696662476371
CAN,SHEEP,KG_CAP,2015,0.909873857
CAN,SHEEP,KG_CAP,2016,0.930115655
CAN,SHEEP,KG_CAP,2017,0.885564286
CAN,SHEEP,KG_CAP,2018,0.8814221083837059
CAN,SHEEP,KG_CAP,2019,0.8824536205222779
CAN,SHEEP,KG_CAP,2020,0.8750183558365621
CAN,SHEEP,KG_CAP,2021,0.8682797569341322
CAN,SHEEP,KG_CAP,2022,0.8611601946758171
CAN,SHEEP,KG_CAP,2023,0.854857956
CAN,SHEEP,KG_CAP,2024,0.8484354138896841
CAN,SHEEP,KG_CAP,2025,0.854434505
CAN,SHEEP,KG_CAP,2026,0.852247194
JPN,BEEF,KG_CAP,1990,6.111035332
JPN,BEEF,KG_CAP,1991,6.517054861
JPN,BEEF,KG_CAP,1992,6.766243582
JPN,BEEF,KG_CAP,1993,7.406406984816459
JPN,BEEF,KG_CAP,1994,8.129089705
JPN,BEEF,KG_CAP,1995,8.535522093
JPN,BEEF,KG_CAP,1996,8.084060094
JPN,BEEF,KG_CAP,1997,8.191633027
JPN,BEEF,KG_CAP,1998,8.307415037693701
JPN,BEEF,KG_CAP,1999,8.293815679738081
JPN,BEEF,KG_CAP,2000,8.742209362
JPN,BEEF,KG_CAP,2001,7.126961723573179
JPN,BEEF,KG_CAP,2002,7.221160274
JPN,BEEF,KG_CAP,2003,7.064563398954769
JPN,BEEF,KG_CAP,2004,7.040784944
JPN,BEEF,KG_CAP,2005,6.300510714
JPN,BEEF,KG_CAP,2006,6.2501667498108695
JPN,BEEF,KG_CAP,2007,6.442418101
JPN,BEEF,KG_CAP,2008,6.446809914
JPN,BEEF,KG_CAP,2009,6.553640699
JPN,BEEF,KG_CAP,2010,6.771114834
JPN,BEEF,KG_CAP,2011,6.788026048915219
JPN,BEEF,KG_CAP,2012,6.798861232
JPN,BEEF,KG_CAP,2013,6.797340982826929
JPN,BEEF,KG_CAP,2014,6.761354533
JPN,BEEF,KG_CAP,2015,6.564992868
JPN,BEEF,KG_CAP,2016,6.597658032
JPN,BEEF,KG_CAP,2017,6.617494539
JPN,BEEF,KG_CAP,2018,6.656651503
JPN,BEEF,KG_CAP,2019,6.657268195
JPN,BEEF,KG_CAP,2020,6.678657888
JPN,BEEF,KG_CAP,2021,6.701447625
JPN,BEEF,KG_CAP,2022,6.72546801
JPN,BEEF,KG_CAP,2023,6.753030702027731
JPN,BEEF,KG_CAP,2024,6.778398561
JPN,BEEF,KG_CAP,2025,6.8082544418466195
JPN,BEEF,KG_CAP,2026,6.844875413
JPN,PIG,KG_CAP,1990,13.219005972684698
JPN,PIG,KG_CAP,1991,13.239266981728198
JPN,PIG,KG_CAP,1992,13.233312144774198
JPN,PIG,KG_CAP,1993,13.11437952
JPN,PIG,KG_CAP,1994,13.180162132249801
JPN,PIG,KG_CAP,1995,13.226349164997302
JPN,PIG,KG_CAP,1996,13.88015681
JPN,PIG,KG_CAP,1997,12.88024036
JPN,PIG,KG_CAP,1998,12.771771077813598
JPN,PIG,KG_CAP,1999,13.053508147815402
JPN,PIG,KG_CAP,2000,13.524937521840698
JPN,PIG,KG_CAP,2001,13.84753962
JPN,PIG,KG_CAP,2002,14.521608220387499
JPN,PIG,KG_CAP,2003,14.283866797151802
JPN,PIG,KG_CAP,2004,15.22211774
JPN,PIG,KG_CAP,2005,15.109796736997001
JPN,PIG,KG_CAP,2006,14.13684084
JPN,PIG,KG_CAP,2007,14.400833351571698
JPN,PIG,KG_CAP,2008,14.64757982
JPN,PIG,KG_CAP,2009,14.293961238717301
JPN,PIG,KG_CAP,2010,14.485982740420198
JPN,PIG,KG_CAP,2011,14.740615013387899
JPN,PIG,KG_CAP,2012,14.66183572
JPN,PIG,KG_CAP,2013,14.641045398549302
JPN,PIG,KG_CAP,2014,14.83713858
JPN,PIG,KG_CAP,2015,15.0516501
JPN,PIG,KG_CAP,2016,15.35339088
JPN,PIG,KG_CAP,2017,15.413744988910699
JPN,PIG,KG_CAP,2018,15.36354911
JPN,PIG,KG_CAP,2019,15.3847227
JPN,PIG,KG_CAP,2020,15.392474537586901
JPN,PIG,KG_CAP,2021,15.399741300004498
JPN,PIG,KG_CAP,2022,15.410396178524499
JPN,PIG,KG_CAP,2023,15.438658369829199
JPN,PIG,KG_CAP,2024,15.453391323169699
JPN,PIG,KG_CAP,2025,15.475981436850299
JPN,PIG,KG_CAP,2026,15.54401836
JPN,POULTRY,KG_CAP,1990,12.84486466
JPN,POULTRY,KG_CAP,1991,12.05542181
JPN,POULTRY,KG_CAP,1992,12.40775686
JPN,POULTRY,KG_CAP,1993,12.151257361644301
JPN,POULTRY,KG_CAP,1994,12.16287378
JPN,POULTRY,KG_CAP,1995,12.436527131087999
JPN,POULTRY,KG_CAP,1996,12.548531402550198
JPN,POULTRY,KG_CAP,1997,12.30719261
JPN,POULTRY,KG_CAP,1998,12.133066517444401
JPN,POULTRY,KG_CAP,1999,12.1850367
JPN,POULTRY,KG_CAP,2000,12.201018315491199
JPN,POULTRY,KG_CAP,2001,12.146680269653098
JPN,POULTRY,KG_CAP,2002,12.02442253
JPN,POULTRY,KG_CAP,2003,12.00035687
JPN,POULTRY,KG_CAP,2004,11.094144505330801
JPN,POULTRY,KG_CAP,2005,11.49007967
JPN,POULTRY,KG_CAP,2006,12.00006519
JPN,POULTRY,KG_CAP,2007,11.870904691052498
JPN,POULTRY,KG_CAP,2008,11.957401119559801
JPN,POULTRY,KG_CAP,2009,12.279142023232698
JPN,POULTRY,KG_CAP,2010,12.66132035
JPN,POULTRY,KG_CAP,2011,12.33751938
JPN,POULTRY,KG_CAP,2012,13.121251759509699
JPN,POULTRY,KG_CAP,2013,13.10059355
JPN,POULTRY,KG_CAP,2014,13.48095649
JPN,POULTRY,KG_CAP,2015,14.036090229674599
JPN,POULTRY,KG_CAP,2016,14.07316831
JPN,POULTRY,KG_CAP,2017,14.2707861
JPN,POULTRY,KG_CAP,2018,14.488577098035199
JPN,POULTRY,KG_CAP,2019,14.52605217
JPN,POULTRY,KG_CAP,2020,14.542959370406301
JPN,POULTRY,KG_CAP,2021,14.551205504614598
JPN,POULTRY,KG_CAP,2022,14.603862579946401
JPN,POULTRY,KG_CAP,2023,14.638917789600802
JPN,POULTRY,KG_CAP,2024,14.687800858064001
JPN,POULTRY,KG_CAP,2025,14.732666680562401
JPN,POULTRY,KG_CAP,2026,14.76833973
JPN,SHEEP,KG_CAP,1990,0.7566964502082769
JPN,SHEEP,KG_CAP,1991,0.772784737
JPN,SHEEP,KG_CAP,1992,0.811072174
JPN,SHEEP,KG_CAP,1993,0.683020401
JPN,SHEEP,KG_CAP,1994,0.5717943272036271
JPN,SHEEP,KG_CAP,1995,0.585048734
JPN,SHEEP,KG_CAP,1996,0.5046812160476181
JPN,SHEEP,KG_CAP,1997,0.444474214
JPN,SHEEP,KG_CAP,1998,0.425857203
JPN,SHEEP,KG_CAP,1999,0.357453177
JPN,SHEEP,KG_CAP,2000,0.32437899811123105
JPN,SHEEP,KG_CAP,2001,0.31099677173831103
JPN,SHEEP,KG_CAP,2002,0.297423731
JPN,SHEEP,KG_CAP,2003,0.255047498
JPN,SHEEP,KG_CAP,2004,0.32250379715864097
JPN,SHEEP,KG_CAP,2005,0.367721359
JPN,SHEEP,KG_CAP,2006,0.370241212
JPN,SHEEP,KG_CAP,2007,0.26686991
JPN,SHEEP,KG_CAP,2008,0.269907059
JPN,SHEEP,KG_CAP,2009,0.272553472
JPN,SHEEP,KG_CAP,2010,0.218548879
JPN,SHEEP,KG_CAP,2011,0.220323466
JPN,SHEEP,KG_CAP,2012,0.19003466176029898
JPN,SHEEP,KG_CAP,2013,0.12590341
JPN,SHEEP,KG_CAP,2014,0.141513953
JPN,SHEEP,KG_CAP,2015,0.132097181
JPN,SHEEP,KG_CAP,2016,0.14629082116529002
JPN,SHEEP,KG_CAP,2017,0.147081018
JPN,SHEEP,KG_CAP,2018,0.146439871
JPN,SHEEP,KG_CAP,2019,0.143446751
JPN,SHEEP,KG_CAP,2020,0.140342237
JPN,SHEEP,KG_CAP,2021,0.137343716
JPN,SHEEP,KG_CAP,2022,0.134228444
JPN,SHEEP,KG_CAP,2023,0.131137847
JPN,SHEEP,KG_CAP,2024,0.128077638
JPN,SHEEP,KG_CAP,2025,0.125060061
JPN,SHEEP,KG_CAP,2026,0.122135792
KOR,BEEF,KG_CAP,1991,5.085481244
KOR,BEEF,KG_CAP,1992,5.685434485131731
KOR,BEEF,KG_CAP,1993,5.325764908
KOR,BEEF,KG_CAP,1994,5.698819237422851
KOR,BEEF,KG_CAP,1995,6.568428536
KOR,BEEF,KG_CAP,1996,6.8293059965343605
KOR,BEEF,KG_CAP,1997,7.729009616
KOR,BEEF,KG_CAP,1998,6.969364118
KOR,BEEF,KG_CAP,1999,8.279547316
KOR,BEEF,KG_CAP,2000,8.620042071778519
KOR,BEEF,KG_CAP,2001,7.458288254
KOR,BEEF,KG_CAP,2002,8.466337492606339
KOR,BEEF,KG_CAP,2003,8.154707856
KOR,BEEF,KG_CAP,2004,6.632394529161769
KOR,BEEF,KG_CAP,2005,6.1122084096397495
KOR,BEEF,KG_CAP,2006,6.780560741935299
KOR,BEEF,KG_CAP,2007,7.565595497
KOR,BEEF,KG_CAP,2008,7.792233172
KOR,BEEF,KG_CAP,2009,7.2714925774226495
KOR,BEEF,KG_CAP,2010,8.398852223
KOR,BEEF,KG_CAP,2011,8.778951393
KOR,BEEF,KG_CAP,2012,8.903724892
KOR,BEEF,KG_CAP,2013,9.310535675
KOR,BEEF,KG_CAP,2014,9.743501475
KOR,BEEF,KG_CAP,2015,10.007269536688499
KOR,BEEF,KG_CAP,2016,10.256626944281699
KOR,BEEF,KG_CAP,2017,10.32472909
KOR,BEEF,KG_CAP,2018,10.35635777
KOR,BEEF,KG_CAP,2019,10.36811928
KOR,BEEF,KG_CAP,2020,10.404599215830698
KOR,BEEF,KG_CAP,2021,10.4556347
KOR,BEEF,KG_CAP,2022,10.510669888211801
KOR,BEEF,KG_CAP,2023,10.573124453567901
KOR,BEEF,KG_CAP,2024,10.615219510549698
KOR,BEEF,KG_CAP,2025,10.67239317
KOR,BEEF,KG_CAP,2026,10.737424781614099
KOR,PIG,KG_CAP,1991,9.930181903009359
KOR,PIG,KG_CAP,1992,13.366378500085402
KOR,PIG,KG_CAP,1993,13.498602186006698
KOR,PIG,KG_CAP,1994,13.98431521
KOR,PIG,KG_CAP,1995,14.585806241872199
KOR,PIG,KG_CAP,1996,15.62867316
KOR,PIG,KG_CAP,1997,15.43328518
KOR,PIG,KG_CAP,1998,15.223829640369198
KOR,PIG,KG_CAP,1999,17.50009978
KOR,PIG,KG_CAP,2000,16.35751996
KOR,PIG,KG_CAP,2001,16.995061815944098
KOR,PIG,KG_CAP,2002,17.44467082
KOR,PIG,KG_CAP,2003,21.421986902297398
KOR,PIG,KG_CAP,2004,19.7800284
KOR,PIG,KG_CAP,2005,19.28459935
KOR,PIG,KG_CAP,2006,23.17122883
KOR,PIG,KG_CAP,2007,24.36839456
KOR,PIG,KG_CAP,2008,24.52079617
KOR,PIG,KG_CAP,2009,23.73223265
KOR,PIG,KG_CAP,2010,24.53287572
KOR,PIG,KG_CAP,2011,23.578564518119396
KOR,PIG,KG_CAP,2012,22.76708759
KOR,PIG,KG_CAP,2013,25.568763623208298
KOR,PIG,KG_CAP,2014,27.13482204
KOR,PIG,KG_CAP,2015,28.39694358
KOR,PIG,KG_CAP,2016,28.280982192038998
KOR,PIG,KG_CAP,2017,28.68389659
KOR,PIG,KG_CAP,2018,28.72148825
KOR,PIG,KG_CAP,2019,28.83058547
KOR,PIG,KG_CAP,2020,28.92253601
KOR,PIG,KG_CAP,2021,29.01529904
KOR,PIG,KG_CAP,2022,29.1037752
KOR,PIG,KG_CAP,2023,29.21553514
KOR,PIG,KG_CAP,2024,29.31820167
KOR,PIG,KG_CAP,2025,29.426987837013396
KOR,PIG,KG_CAP,2026,29.54406324
KOR,POULTRY,KG_CAP,1990,5.570101841
KOR,POULTRY,KG_CAP,1991,6.738203030025129
KOR,POULTRY,KG_CAP,1992,7.550072023816121
KOR,POULTRY,KG_CAP,1993,7.874408791
KOR,POULTRY,KG_CAP,1994,7.918353815174731
KOR,POULTRY,KG_CAP,1995,8.63189222
KOR,POULTRY,KG_CAP,1996,9.256490955
KOR,POULTRY,KG_CAP,1997,8.647657394
KOR,POULTRY,KG_CAP,1998,7.661475702
KOR,POULTRY,KG_CAP,1999,9.469310059
KOR,POULTRY,KG_CAP,2000,9.865327587
KOR,POULTRY,KG_CAP,2001,10.788877462272401
KOR,POULTRY,KG_CAP,2002,11.13886414
KOR,POULTRY,KG_CAP,2003,9.783337465
KOR,POULTRY,KG_CAP,2004,8.647423374
KOR,POULTRY,KG_CAP,2005,11.109555839500999
KOR,POULTRY,KG_CAP,2006,11.849280269700401
KOR,POULTRY,KG_CAP,2007,11.646909473659301
KOR,POULTRY,KG_CAP,2008,11.51931176
KOR,POULTRY,KG_CAP,2009,12.224466842980002
KOR,POULTRY,KG_CAP,2010,13.390903325709901
KOR,POULTRY,KG_CAP,2011,14.334834
KOR,POULTRY,KG_CAP,2012,14.35078041
KOR,POULTRY,KG_CAP,2013,14.511676277835699
